system:index,date,dewpoint_mean,month,precipitation,season_year,soil_moisture,temperature_max,temperature_mean,temperature_min,u10,v10,wind_speed_max,wind_speed_mean,.geo
238,2019-05-27,3.723328515991604,5,58.33939608546972,2018.0,0.41576597900750695,18.467334074904162,12.348074487887324,8.227431089271716,2.386201255850206,-3.0303845051949176,6.949957468661679,4.615520708323965,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,2019-05-28,-0.7411077075784231,5,3.920301659380871,2018.0,0.3832222670475765,18.940877804932203,14.31385534380696,9.494753523466084,3.946151357908265,-1.8169264843359554,9.079801306269388,5.0655349167973265,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2019-05-29,2.7194547691454733,5,0.09707745903512317,2018.0,0.35836385602301135,24.267468122581672,19.587362064841894,16.038811438010946,3.62095755422723,1.5071770755673635,7.823321324134208,5.196197042041262,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,2019-05-30,0.8016140438277022,5,0.04582587980786786,2018.0,0.3392084362172124,21.91372115062702,16.052214030939822,9.740691929837638,4.315401893190083,-0.285317160994948,7.241644113322515,4.385827254599192,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,2019-05-31,5.8001031219467185,5,0.7447341984011965,2018.0,0.3280618982547067,22.072180626112303,16.607916730671484,9.756385051727966,3.3556208638128493,0.8694288358841594,6.023676498790361,3.678908222888652,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,2019-10-01,13.824991817850531,10,0.0012967868201485544,2019.0,0.2543366966545466,27.127513535855,22.07337780762837,17.50319948439133,1.808920193591864,5.385835196738954,7.009190504184827,5.701359498770174,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,2019-10-02,12.11515591900715,10,0.001716270617180271,2019.0,0.24867584016980934,26.230516120400164,19.71231873119689,12.553875584283315,0.31453763472175955,1.235252816741792,6.451883226832922,3.9581646207025067,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,2019-10-03,2.7451399091777273,10,4.909761132180839,2019.0,0.25366136128798367,17.743911637203848,10.82661213478594,4.129281145562318,-1.3931206451841234,-5.832688481360715,6.871344632214818,6.015430035222193,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,2019-10-04,-4.636495279637561,10,5.595981361910003,2019.0,0.31925322796643557,10.225498233025565,5.332924206162187,0.5223244000140468,-0.48967558121746846,-3.8636852422988377,6.0438264809636015,3.911858938354829,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,2019-10-05,-3.2655747929558956,10,1.6625374530472052,2019.0,0.306428397771408,13.027291371178215,7.411707864578455,2.9766476843181713,-0.0033318162587287555,0.7103517583611509,2.9473077040902824,2.282838852668621,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,2019-10-06,-1.620871075196645,10,8.546130629838444E-4,2019.0,0.29604692553943446,14.860850637292241,9.909893709842121,6.412964832403021,1.187997647179427,3.6148442715712847,4.505934085275593,3.83356299091668,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2019-10-07,-1.3800040451179019,10,0.2141850050014488,2019.0,0.2867775492215668,18.47983050749033,11.921229813493957,4.9697222849982605,4.016076974865026,1.2580997736924582,7.788222935155466,5.968667732166447,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,2019-10-08,-5.328200485934158,10,0.2141850050014488,2019.0,0.2786325714790298,12.949089766038993,9.217630964933203,6.749605698796913,3.542223103991173,1.507468220624866,6.053059678865728,4.862925453047844,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,2019-10-09,6.579911549157397,10,0.0025840217858785763,2019.0,0.2710657884340702,19.88580348189881,14.913139739348154,10.29714002610863,3.183956474794138,6.2181563762354255,7.957232557102881,7.0072201406597525,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,2019-10-10,1.0900350573357926,10,0.0032446178627256964,2019.0,0.2664290310874523,18.15651912563834,11.110990930880153,3.7379216044825005,0.8286954739487732,-1.755072672626023,6.8732072470413375,4.0474183048527275,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,2019-10-11,-6.604806620957184,10,0.0030291860178529597,2019.0,0.26130068187626815,12.803464165357589,8.431416169554565,4.003120690607313,-2.454689320677271,-1.9403761745041719,3.673111826359059,3.1704558805916,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2019-10-12,-7.1160656815050825,10,0.24838835119679778,2019.0,0.2565864145276895,12.823159851763501,7.286271187937535,2.8278369535147103,-2.0810547307928178,-3.8463634504040387,5.039835370972762,4.387694858088512,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,2019-10-13,-9.870348605159084,10,0.3057281871366677,2019.0,0.25438449915771216,7.932136038763038,3.1469976727685025,-1.4367730065298443,1.0629411889660314,-1.9310585103937006,3.6541466203586563,2.8159320664257415,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,2019-10-14,-10.026192092895494,10,0.01912076467584485,2019.0,0.25234872366954897,7.2674798746525555,2.2255059300383304,-1.5331789192573686,1.5947257906233665,-0.5059666052461509,4.59916396536745,3.1658905487478073,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2019-10-15,-6.259595342542111,10,4.188096340840275E-4,2019.0,0.25042286457134866,11.956110901208131,6.570641257742972,1.8768830004097088,2.8487077306124524,3.6360835589494025,6.640778277961868,4.640325916036077,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,2019-10-16,-1.683558716981049,10,8.583068797918258E-4,2019.0,0.24826510803532995,14.741124725984786,7.429267739620093,1.0472260390770078,0.14994356783462834,-0.18139911022097344,2.4033194547824177,1.8770981705469838,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,2019-10-17,0.10307831238333476,10,0.0017240497527382104,2019.0,0.24653319791700276,15.664603125609046,9.325766044726883,3.177376745813299,-1.8273102161127357,0.32825303717981386,2.6070246099988417,1.9398405154851734,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,2019-10-18,4.2289917784960664,10,0.46077520724972143,2019.0,0.24625509755987415,17.126117649846737,11.920092493620194,7.6045707415875645,0.01538032175108345,1.1371037108729787,2.3042689667131704,1.366492380159209,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,2019-10-19,5.831345899226051,10,0.465132448943514,2019.0,0.24766362699955222,17.25975146773454,12.198765472835637,8.98595449633129,0.8877252887035931,3.0244056979848666,6.1916642348638105,3.3541085684650898,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,2019-10-20,0.0764908884300412,10,0.1523310787867754,2019.0,0.24622195889102036,18.11517357851151,10.612628601269705,2.3454812265097704,3.289839843637698,1.3688122508592697,8.74027340097422,4.131168114641224,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,2019-10-21,-2.9413879656216824,10,0.03260546509252198,2019.0,0.24337998579925324,15.06469011665217,7.883771304643819,2.287646994115794,-0.695960885159413,1.6736758172468533,2.708598657086095,2.0840223456979294,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,2019-10-22,5.3101726849177515,10,4.397141424306028E-4,2019.0,0.2413159455668493,18.946693742663058,10.911316709798683,4.702238436322324,-0.34491459777753164,1.6720394214503362,2.805757477073928,2.0569152979510457,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,2019-10-23,7.50237643907726,10,8.52346317969932E-4,2019.0,0.23963287601484884,19.89530266318621,12.320902202196235,6.2030457196219,-0.9170514169961753,1.8621991041758288,2.8324300258937116,2.158827325940929,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,2019-10-24,6.531863583435606,10,4.185240924830546,2019.0,0.24664171388078415,19.964590571377972,11.991424167075202,1.9702580991893432,2.026868273123,1.569670283604864,5.328729291398723,3.804658369070407,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,2019-10-25,-4.980786419809563,10,4.246088238042141,2019.0,0.2835382568386809,5.990566483971347,2.2162868821023096,-3.175821708294687,2.226530320363485,-1.7148021823590087,4.378360324390867,2.9992243619854544,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,2019-10-26,-5.953772813544186,10,0.031134303287716165,2019.0,0.27802091989967825,8.031225587480638,3.6610679949232314,0.3789045520643175,1.2004549412374,3.1305139654037286,4.265181183958536,3.455027438387993,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,2019-10-27,0.535853688514244,10,2.355918039585193E-4,2019.0,0.27345447378470944,12.152144593097887,7.8632398795556755,4.13516270791665,1.1653190833195202,3.892837874882276,6.440205857321334,4.407736563870648,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,2019-10-28,2.997484937366002,10,9.916889407723417,2019.0,0.34288644439698984,13.944500883903897,7.357291534173524,2.950556608116834,2.8726747455915196,2.025059782894109,6.383002982316241,4.655696161592266,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,2019-10-29,-7.020764189861104,10,9.916889407723417,2019.0,0.34193735585077967,8.341897238379872,4.883053716023787,2.85129233301944,2.3409999567937696,2.590292777015331,6.769743657797811,4.3215311930664315,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,2019-10-30,1.9625160123841507,10,0.008125388995300012,2019.0,0.3229044810782203,14.679027012269364,10.281203091718572,6.906659399508734,3.741558489233426,3.618288534003315,7.704096031150783,5.45270351196393,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,2019-10-31,-8.821321494906538,10,0.0017167147348118306,2019.0,0.31008566542350624,13.245056626335822,6.444860939653009,-0.7804872565218612,3.6894719621305883,-2.4036049234431096,8.173968656106213,4.454081077507551,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,2019-11-01,-6.583576497490973,11,8.597968985668558E-4,2019.0,0.30199352565310816,8.737071939658403,3.7118179812941383,0.4959908021676033,0.855431202047494,1.0709797314388232,2.521255502224136,2.009156552679708,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,2019-11-02,-8.967052602754528,11,8.52346317969932E-4,2019.0,0.29587548560952615,11.896145252849553,3.5018952815316853,-3.846282362829406,-1.6567908400156195,-3.0812920768767715,5.370139184683141,3.739280058722459,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,2019-11-03,-11.10317945539819,11,0.0,2019.0,0.2909479993160833,4.074947892251257,-1.407678743091606,-5.341078358349119,-1.4508260053639688,-1.8188785450050924,4.0097654505869444,2.5900543501349196,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,2019-11-04,-9.10277300935974,11,4.351138045421976E-4,2019.0,0.2877255177268809,6.799408917770271,1.8738851709803859,-1.6967904375552831,1.4550087703359993,0.6261592522197393,3.961424024914466,2.3869230535146175,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,2019-11-05,-10.218901583132904,11,0.0012934207802572928,2019.0,0.2842607146682711,6.319453221084361,0.5969040853360336,-3.8791806026672635,1.441624885262034,-0.6514348358349547,4.2449540833982295,2.341924040716512,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,2019-11-06,-10.539043791694994,11,0.0012934207802572928,2019.0,0.28185518567927387,6.122012944288229,-0.49255764113226685,-5.664275908811707,0.9643646462913767,-1.4779526542710404,3.801659852619752,2.2032706482580258,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,2019-11-07,-13.963851957944287,11,0.0,2019.0,0.27991115302810243,1.9635897177499233,-1.1074646393873044,-3.585654946730165,2.697230523205506,1.5536293059401625,5.609365171056597,3.8386067508008184,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,2019-11-08,-7.452729979493139,11,8.52346317969932E-4,2019.0,0.2778945797795332,6.368493400302426,0.918638654389866,-2.5568000223791927,-1.0510242802285437,0.2494078855834937,2.728750258860231,2.143494412581483,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,2019-11-09,-3.1006987469860117,11,0.014077771152766467,2019.0,0.2758621702543022,9.875323563998034,5.961528738019627,0.5131059439251227,0.7010906735352769,3.9072689276289707,5.34883630512462,4.0301811259987295,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,2019-11-10,4.058059930514756,11,6.1481701330615355,2019.0,0.31343720091736144,10.49882327757619,7.125408024318835,1.3640920459330266,2.036210104966273,2.3851457136562355,5.371836856563292,3.9602638299676394,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,2019-11-11,-7.888302990709606,11,6.148170133118379,2019.0,0.3320179835377976,9.573270639367824,2.525479400371606,-4.108720089069951,1.712347124726514,-0.9852364830129823,4.945229497995236,2.7477719154182023,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,2019-11-12,-3.410022987508441,11,3.986361011196923,2019.0,0.3355931758853827,9.546145074877497,3.770076282689205,-2.8998985122070917,0.7118158265977601,0.3866642455624977,4.697697458594899,3.1591759284307632,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,2019-11-13,-19.091387914741915,11,3.995153364379648,2019.0,0.346015727428233,-0.7048282393753131,-5.5875426028107995,-9.980808954899516,4.004140376374924,-2.0863664840351266,6.776685166430873,4.965427734909366,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,2019-11-14,-18.914908366179453,11,0.5169650570647966,2019.0,0.3328398380850707,-1.5288555884027504,-4.715535816947226,-9.517919003724348,2.709858894723206,1.3794820392739278,5.732426030591489,3.79589392093654,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,2019-11-15,-20.609709153013785,11,0.45233243929777167,2019.0,0.325946871407468,-1.6975377530165734,-5.937034224670861,-9.532425207603868,1.570294266330024,0.1086433515018798,2.6560016168854625,2.035372486002701,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,2019-11-16,-18.54973178923319,11,8.52346317969932E-4,2019.0,0.3218441538894049,-1.7653847176651098,-4.410112012756725,-8.193769241042368,-1.334731065052883,-0.12707590626172724,3.976847936444926,2.0749380783363454,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,2019-11-17,-11.106014175389303,11,6.223584119973965,2019.0,0.31914894976932834,3.508341518847697,-2.4571800066691987,-10.196581652159214,2.215514774482982,0.5032120984795054,6.8272354118723095,3.8255486455050107,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,2019-11-18,-22.344842359297548,11,6.223584119973965,2019.0,0.31714569463429276,-4.8418524840660275,-7.820930446215598,-10.316563370005571,6.020786798873027,0.08633155282665302,8.375969070382368,6.065707470038895,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,2019-11-19,-22.308596783583383,11,1.836035035823101E-4,2019.0,0.3156643450156351,-5.259975249333683,-9.104537369212466,-12.439972935079725,3.4949878210619323,0.3176419488820705,6.758771049142899,3.766627262237722,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,2019-11-20,-16.10028985640366,11,2.2229930511839815E-5,2019.0,0.3145672177001262,-0.4234109482153354,-5.342878191414415,-10.150020336907872,-0.16437871137745794,1.6138757863227722,3.2199315430276663,2.2982007477976993,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,2019-11-21,1.4655356829324309,11,0.005935970127199444,2019.0,0.34080893522273625,7.924818430954769,4.73414666631116,-2.11361064798368,2.129832133294974,5.817762371931018,7.409788526807184,6.255354574233375,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,2019-11-22,4.646461533881294,11,2.150152729134385,2019.0,0.3618295977534763,9.618799684551247,7.8149948672208,5.56277002450009,2.820645207548097,6.097488646788827,8.362302367830774,6.993892930664095,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,2019-11-23,-9.449295449740438,11,2.8823528309493027,2019.0,0.3737278194117797,5.571854285287294,-0.8202918062264017,-3.9495111802044818,0.39220934084569686,-2.9426531574486194,4.147842183939505,3.0903013872186302,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,2019-11-24,-22.281545671271918,11,2.1323091149786433,2019.0,0.3548015431277076,-3.705632296288432,-7.576750342024378,-11.57683950733136,1.947237393502286,-2.3636602796833937,5.1448748670143365,3.4295951978692627,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,2019-11-25,-21.070700087708826,11,0.0010356350094578015,2019.0,0.3479708915306242,-3.9666711120245193,-6.946828836676452,-10.477801538361623,1.3083314393583236,3.1014368877872225,4.198668615456853,3.5638755406086955,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,2019-11-26,-17.533278819789864,11,8.52346317969932E-4,2019.0,0.3442379627155986,1.7296918757464772,-4.071783655049693,-9.751805563019618,3.3607813650131555,-0.16329596691489512,7.032441107076033,4.869699630869695,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,2019-11-27,-24.80657471220066,11,0.004714549504569732,2019.0,0.34174769596743027,-6.4038744259217975,-10.194039779569625,-13.42382487469531,1.0967197806468556,-1.3227374823054978,4.662972941564743,2.553158114462654,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,2019-11-28,-22.20795030129331,11,0.00471752900921274,2019.0,0.34000669939409894,-5.223887572810096,-8.997140293066668,-12.196565036719006,1.479908340874332,0.7721025673510875,3.6504550343510225,2.095774806275928,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,2019-11-29,-18.872419440220536,11,0.1075067872044625,2019.0,0.33868831009990474,-3.1691482448786634,-5.663225510733997,-10.813617392404453,-1.1041557819523558,1.4011215323497423,3.59353546774486,1.945124951535028,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,2019-11-30,-12.588311226375032,11,1.914823552433163,2019.0,0.33760554035417606,-0.4882449346992529,-4.559655631368776,-9.617971210232175,2.939203233074303,2.330095640266403,6.855312252016773,4.553254596458344,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,2019-12-01,-17.521689009622218,12,1.9148152322204979,2019.0,0.33664951145504973,-2.916458081532002,-7.324364357974053,-10.832487509653678,2.6924585281004307,0.9837274586285724,4.402160957163263,3.106681769271106,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,2019-12-02,-25.36250961220553,12,0.008756303004882709,2019.0,0.33584497665995955,-6.351252793132503,-10.168581305402615,-13.486943895965872,4.361743933217259,-0.05402545281572084,7.21661669353573,4.443292306481559,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,2019-12-03,-26.881379338533478,12,0.03507078116834778,2019.0,0.33523570982899137,-6.614091487584236,-10.888816346001807,-15.740855359106849,4.005554783993261,-1.9047933861716255,7.335771351218151,4.5117130866034305,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,2019-12-04,-31.29083451033643,12,0.035068851081524,2019.0,0.3348260889482522,-11.894099141051294,-15.356149971346476,-18.83007343960273,2.6934375828307333,-1.3076040576673558,4.90200586782148,3.0663733560425617,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,2019-12-05,-28.192529509759908,12,0.0,2019.0,0.33463314111476944,-12.579484457546096,-15.521859512702004,-18.262547362170192,2.2008170965809706,0.9807089650434717,4.461554249006229,3.1151494226262253,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,2019-12-06,-19.33123329617385,12,6.771200164944091E-6,2019.0,0.3345824048267174,-5.1353006167132715,-9.429430025487433,-15.155870799159942,2.713179761797227,1.9429345886401506,6.718768459572377,4.331622304207942,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,2019-12-07,-17.009334784402235,12,6.771200164944091E-6,2019.0,0.3345613658036388,-4.967030000903625,-8.614566090340148,-13.510355795765918,1.8884436017951645,2.5162036721308163,4.572596439378913,3.472069499222344,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,2019-12-08,-5.263777805428862,12,0.19116353726439272,2019.0,0.33448358982947124,1.7991317314380937,-0.5728185855898051,-7.525333540720481,1.9603122307267167,4.973345701329745,6.259085725541942,5.360331411850147,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,2019-12-09,-9.798711837471917,12,0.27401080956597845,2019.0,0.3345943757728069,0.5914692695961248,-4.558263916794874,-9.195832153196845,2.1897436592363104,1.23341216035181,5.267948819659888,2.8856848097448955,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2019-12-10,-9.444703615763922,12,4.010427438668292,2019.0,0.3344996117615917,-1.0909257293088845,-4.585029794167989,-9.102083922629994,-0.21565274015103333,-1.4124694336424446,3.4133809468778593,2.0437600226799755,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,2019-12-11,-14.398825231946779,12,4.035899647618756,2019.0,0.33422508386555894,-6.03552793949343,-9.614991910878596,-13.20941207425379,2.2599069594372474,-0.5895257343354606,4.792506284996853,3.0954747375308425,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,2019-12-12,-14.716197742149443,12,0.08589772095033965,2019.0,0.33408322423500625,-3.133548794310288,-5.816384412503046,-12.550166570527448,2.012190668547688,4.045049047555822,5.582132621585112,4.568318416268956,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2019-12-13,-12.549042495362311,12,0.03646137828442337,2019.0,0.3339585933774248,-0.635517783770144,-6.561333947926714,-12.43216518528761,2.046897530368195,-0.303345378312283,4.976132239714271,2.7492682143891125,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,2019-12-14,-13.928412105166574,12,0.03651126139461683,2019.0,0.33383666891028063,-1.969066312408297,-6.158468484870484,-12.007404620454922,0.8497161266408455,3.1187238377649815,5.677537825218997,3.3119642114962122,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,2019-12-15,-6.7373269638832,12,0.0017420694839729515,2019.0,0.33364819293544834,2.768317374623751,-1.828266613461572,-4.441642294953951,2.1643585076164125,4.044001817321489,7.725119565051265,4.674107554299617,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,2019-12-16,-2.808486902985006,12,8.753683373923304,2019.0,0.33373634080765213,1.1303363333901155,-1.0934209733914888,-6.196749905191282,2.243722313514915,2.0807046376826346,5.870749084499704,4.958071263654258,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,2019-12-17,-18.55023988005457,12,8.756034509928352,2019.0,0.33363157320882564,-4.259435126007074,-11.15661761171729,-17.98596591123254,2.2838774912075634,-2.150600212733058,6.076859854493687,3.43833906001641,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,2019-12-18,-20.89920395761601,12,0.003358550397114512,2019.0,0.3334518504200361,-7.698662742153077,-14.610597536725802,-19.67525855533271,1.5227905963068507,1.35302422055904,2.958508269748959,2.338120180510265,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,2019-12-19,-20.9692254840219,12,0.0010159040362064961,2019.0,0.33339821147720466,-7.512573739069,-15.833321444932912,-20.715011292429757,2.222033040236473,1.390434203003758,3.5935981319432044,2.867333618651721,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2019-12-20,-16.153424107971464,12,0.01561387587216315,2019.0,0.3333847198173421,-5.650499260479797,-9.22273846614546,-18.10650469189888,2.3794237316656046,3.6665639945165305,6.284264442624281,4.4638321400884555,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2019-12-21,-17.416355186722573,12,0.0184948364379426,2019.0,0.33338033347272095,-5.888667845424605,-10.975263411993772,-15.741436008367836,0.33609982127989013,0.3931749776358203,3.116312289411478,2.0604825874348656,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,2019-12-22,-16.631514086997374,12,0.029067169491920137,2019.0,0.33337888825347617,-4.089571563859563,-11.380792312797796,-18.05132073730796,-1.0549090212533647,-1.0604190826817872,2.7006810932752554,2.1372197531197754,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,2019-12-23,-19.380175924887837,12,0.029063593640200985,2019.0,0.3333786087254741,-9.224464670345531,-15.323188550250284,-21.023242486091828,0.08320600380086587,-0.21176984868857893,2.4059261404427086,1.8012861410099905,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,2019-12-24,-13.563140170647433,12,1.451085957190088,2019.0,0.3333823949180633,-5.1255628229935395,-7.797198023116397,-18.38646721067544,0.5912102056799383,2.4836527803545763,4.002671696015016,3.055775948194218,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,2019-12-25,-16.505157395240726,12,1.4623067739358266,2019.0,0.33339020809274544,-7.40265176304671,-12.523306219547901,-16.477594582837188,1.25493504370295,-1.3724655422831376,3.9785467310467713,2.2315950733566634,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,2019-12-26,-20.232285128615448,12,0.013254313698101903,2019.0,0.33339141605878075,-10.138350695107388,-15.758895005788126,-21.775225575722093,-0.060816053071914976,-0.16133136450959717,2.452042708698815,1.6304143874763433,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,2019-12-27,-18.35485274195233,12,7.527255437816088E-4,2019.0,0.3333917284850372,-6.9458473528333435,-14.095614063617194,-20.66942642394514,0.3876506039129027,2.212947014175284,3.820053371331565,2.5459254529429587,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,2019-12-28,-9.040040620376995,12,0.7109176497727784,2019.0,0.333471442509303,-1.6488911698002144,-5.719406350480465,-16.6268880422654,-1.3753710999583404,1.1927816616939002,3.5937556098685617,2.702296157040909,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,2019-12-29,-15.133057423089069,12,3.321922918046065,2019.0,0.3353170709627667,-1.867606110334093,-12.164917504285782,-21.168087782185477,1.8245865004311401,-1.7092309975545055,4.045911837447388,2.812468631632126,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,2019-12-30,-26.962527501011795,12,3.321982855765864,2019.0,0.3356532205041255,-14.262526609908443,-20.526529545936423,-25.17747868342281,2.4855403113254004,-0.8682317904685548,4.570185988243977,3.1780776302590406,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,2019-12-31,-25.6225477738463,12,0.012258993076544062,2019.0,0.3356381087391837,-9.934808350638097,-15.983158113801187,-24.308958500640777,2.687637926735326,1.58841192618509,6.359464107028676,3.4735282456206305,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,2020-01-01,-24.051054697590224,1,0.0021457671550706436,2019.0,0.33564667214409105,-9.401478577431691,-14.933769948957083,-20.35847394240156,0.8103807643127077,1.050172633900791,2.3636754814465863,1.5944902540211292,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2020-01-02,-21.823914674949314,1,0.002139806667855737,2019.0,0.33564032599580274,-6.817787884613021,-13.959296648852881,-19.477513596550622,2.5588303337512954,1.935291889953014,4.504411527694949,3.25760779308254,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,2020-01-03,-17.2673571657281,1,0.0017195939108205494,2019.0,0.3356299537762852,-4.713275528661339,-12.143434127056612,-17.001510279861343,2.0932480034864898,1.1444630934968547,3.0753549229061217,2.5637813965104352,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,2020-01-04,-15.689017126020246,1,0.0025784656827454455,2019.0,0.33561786061371635,-4.368395948771679,-11.437719748959012,-16.604199237524494,1.007436653912567,0.4828605998988315,2.8020343441527773,2.2372230713885144,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,2020-01-05,-13.125039417981158,1,0.00258144586950948,2019.0,0.33561296423899134,-0.8687205111620558,-8.370094545549646,-15.67173587883299,-0.13749427970617475,2.459042663527069,3.3893615908487296,2.7268810660347134,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,2020-01-06,-7.157268072467225,1,1.3402672409088576,2019.0,0.33554250330421076,0.16618378750295265,-3.484592231117363,-10.166981522550296,1.0249455504969567,1.2217197330341334,4.215913512248378,2.9908420619461396,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,2020-01-07,-12.23698348574666,1,1.3409415529870048,2019.0,0.33541469562186976,-5.791650005876142,-8.766301110758038,-11.164820590743343,0.5035735454791868,-3.5572711288329573,4.551432491397176,3.6695926967638015,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,2020-01-08,-12.857914157277817,1,0.45128513272608733,2019.0,0.3353152893133276,-6.208699823402322,-9.71897761089169,-13.322268624292045,1.560933360263695,-1.470516435014605,4.654781200697031,2.570547217695023,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,2020-01-09,-15.357422908540974,1,0.4517274470608977,2019.0,0.335219911379964,-4.029361557554618,-11.870498609733044,-17.147882189124566,1.1820009421134203,1.830748732126566,2.7537823556438004,2.29113894480978,"{""type"":""MultiPoint"",""coordinates"":[]}"
